"2023-07-04 16:40:45.986965","Qui","quarto",773,8
"2023-07-04 16:40:45.987048","Mario","sesto",825,10
"2023-07-04 16:40:45.987100","Pippo","quinto",622,3
"2023-07-04 16:40:45.987161","Qua","quarto",869,4
"2023-07-04 16:40:45.987219","Paperone","terzo",63,4
"2023-07-04 16:40:45.987271","Mario","nono",325,4
"2023-07-04 16:40:45.987328","Luigi","quinto",247,10
"2023-07-04 16:40:45.987401","Luigi","nono",524,8
"2023-07-04 16:40:45.987482","Luigi","decimo",357,8
"2023-07-04 16:40:45.987536","Qui","quarto",374,3
"2023-07-04 16:40:45.987617","Paperino","sesto",606,3
"2023-07-04 16:40:45.987670","Paperino","nono",187,9
"2023-07-04 16:40:45.987719","Qui","nono",188,2
"2023-07-04 16:40:45.987768","Pippo","ottavo",954,9
"2023-07-04 16:40:45.987816","Zio Paperone","nono",957,2
"2023-07-04 16:40:45.987864","Zio Paperone","secondo",0,1
"2023-07-04 16:40:45.987913","Luigi","sesto",992,4
"2023-07-04 16:40:45.987968","Paperone","decimo",33,0
"2023-07-04 16:40:45.988018","Qua","secondo",936,3
"2023-07-04 16:40:45.988067","Luigi","quarto",981,9
"2023-07-04 16:40:45.988121","Quo","terzo",195,9
"2023-07-04 16:40:45.988171","Pippo","sesto",422,3
"2023-07-04 16:40:45.988219","Paperone","quinto",795,2
"2023-07-04 16:40:45.988267","Pluto","quarto",391,0
"2023-07-04 16:40:45.988315","Quo","quinto",445,3
"2023-07-04 16:40:45.988364","Zio Paperone","quarto",256,10
"2023-07-04 16:40:45.988413","Luigi","quinto",828,6
"2023-07-04 16:40:45.988461","Paperone","ottavo",325,2
"2023-07-04 16:40:45.988509","Pluto","primo",469,3
"2023-07-04 16:40:45.988556","Qui","settimo",464,8
"2023-07-04 16:40:45.988604","Paperone","sesto",548,6
"2023-07-04 16:40:45.988652","Luigi","quinto",194,9
"2023-07-04 16:40:45.988699","Zio Paperone","sesto",699,0
"2023-07-04 16:40:45.988753","Pippo","quarto",776,5
"2023-07-04 16:40:45.988802","Qui","primo",456,0
"2023-07-04 16:40:45.988850","Qua","settimo",626,0
"2023-07-04 16:40:45.988952","Quo","quarto",83,8
"2023-07-04 16:40:45.989032","Pluto","nono",726,2
"2023-07-04 16:40:45.989086","Mario","decimo",531,7
"2023-07-04 16:40:45.989134","Qui","quarto",427,2
"2023-07-04 16:40:45.989182","Paperone","primo",561,5
"2023-07-04 16:40:45.989229","Pluto","secondo",795,3
"2023-07-04 16:40:45.989277","Luigi","secondo",460,2
"2023-07-04 16:40:47.990855","Zio Paperone","ottavo",122,4
"2023-07-04 16:40:47.991951","Zio Paperone","nono",65,4
"2023-07-04 16:40:47.992166","Qua","secondo",473,2
"2023-07-04 16:40:47.992288","Qui","ottavo",461,9
"2023-07-04 16:40:47.992388","Luigi","quinto",43,7
"2023-07-04 16:40:47.992454","Mario","settimo",612,9
"2023-07-04 16:40:47.992508","Paperino","secondo",803,10
"2023-07-04 16:40:47.992559","Paperino","quinto",293,10
"2023-07-04 16:40:47.992608","Quo","quarto",135,9
"2023-07-04 16:40:47.992691","Pippo","settimo",147,6
"2023-07-04 16:40:47.992752","Paperino","secondo",578,9
"2023-07-04 16:40:47.992810","Quo","decimo",564,5
"2023-07-04 16:40:47.992859","Qui","ottavo",854,4
"2023-07-04 16:40:47.992907","Quo","secondo",590,4
"2023-07-04 16:40:47.992954","Paperino","sesto",948,0
"2023-07-04 16:40:47.993006","Pluto","secondo",178,7
"2023-07-04 16:40:47.993056","Mario","quinto",701,10
"2023-07-04 16:40:47.993105","Paperino","sesto",985,1
"2023-07-04 16:40:47.993235","Qui","primo",88,9
"2023-07-04 16:40:47.993291","Zio Paperone","primo",513,9
"2023-07-04 16:40:47.993348","Pluto","nono",315,3
"2023-07-04 16:40:47.993396","Pluto","secondo",754,6
"2023-07-04 16:40:47.993464","Quo","settimo",983,6
"2023-07-04 16:40:47.993538","Pluto","decimo",686,2
"2023-07-04 16:40:47.993592","Quo","quinto",405,3
"2023-07-04 16:40:47.993641","Mario","quinto",742,1
"2023-07-04 16:40:47.993689","Quo","decimo",329,2
"2023-07-04 16:40:47.993737","Pluto","sesto",482,8
"2023-07-04 16:40:47.993784","Pluto","quarto",294,2
"2023-07-04 16:40:47.993832","Zio Paperone","primo",928,6
"2023-07-04 16:40:47.993880","Pluto","nono",485,2
"2023-07-04 16:40:47.993928","Luigi","quinto",244,8
"2023-07-04 16:40:47.993976","Mario","primo",321,9
"2023-07-04 16:40:47.994026","Quo","terzo",315,10
"2023-07-04 16:40:47.994074","Qua","nono",119,3
"2023-07-04 16:40:47.994123","Qua","quinto",408,0
"2023-07-04 16:40:47.994171","Paperino","ottavo",351,3
"2023-07-04 16:40:47.994226","Qui","sesto",232,8
"2023-07-04 16:40:47.994331","Luigi","nono",932,5
"2023-07-04 16:40:47.994395","Luigi","ottavo",539,1
"2023-07-04 16:40:47.994486","Paperone","nono",99,7
"2023-07-04 16:40:47.994587","Pippo","decimo",753,9
"2023-07-04 16:40:47.994687","Pluto","primo",111,5
"2023-07-04 16:40:47.994785","Paperino","quarto",664,6
"2023-07-04 16:40:47.994887","Pluto","secondo",986,4
"2023-07-04 16:40:47.994980","Pippo","secondo",43,7
"2023-07-04 16:40:47.995060","Pippo","quinto",361,7
"2023-07-04 16:40:47.995126","Pippo","quinto",270,7
"2023-07-04 16:40:47.995176","Qua","settimo",552,9
"2023-07-04 16:40:47.995272","Pippo","quinto",33,3
"2023-07-04 16:40:49.998559","Qui","sesto",454,5
"2023-07-04 16:40:49.999129","Zio Paperone","secondo",8,10
"2023-07-04 16:40:49.999426","Zio Paperone","ottavo",298,4
"2023-07-04 16:40:50.000252","Quo","terzo",883,2
"2023-07-04 16:40:50.000355","Qua","ottavo",642,5
"2023-07-04 16:40:50.000425","Paperino","quinto",431,1
"2023-07-04 16:40:50.000487","Quo","quinto",71,4
"2023-07-04 16:40:50.000549","Qui","secondo",47,2
"2023-07-04 16:40:50.000610","Mario","secondo",916,3
"2023-07-04 16:40:50.000670","Paperone","settimo",324,4
"2023-07-04 16:40:50.000737","Qui","quinto",757,6
"2023-07-04 16:40:50.000855","Mario","sesto",666,2
"2023-07-04 16:40:50.000921","Paperino","primo",303,10
"2023-07-04 16:40:50.001117","Quo","sesto",231,0
"2023-07-04 16:40:50.001182","Mario","quarto",160,8
"2023-07-04 16:40:50.001289","Paperone","quarto",929,7
"2023-07-04 16:40:50.001347","Pluto","secondo",478,4
"2023-07-04 16:40:50.001392","Zio Paperone","ottavo",713,3
"2023-07-04 16:40:50.001435","Qui","quinto",530,6
"2023-07-04 16:40:50.001478","Zio Paperone","ottavo",735,10
"2023-07-04 16:40:50.001521","Paperone","settimo",26,4
"2023-07-04 16:40:50.001563","Pluto","primo",522,5
"2023-07-04 16:40:50.001606","Quo","decimo",299,0
"2023-07-04 16:40:50.001649","Qua","quinto",917,2
"2023-07-04 16:40:50.001717","Pippo","ottavo",527,0
"2023-07-04 16:40:50.001786","Qui","nono",179,8
"2023-07-04 16:40:50.001833","Pluto","sesto",425,6
"2023-07-04 16:40:50.001874","Qui","secondo",576,4
"2023-07-04 16:40:50.001915","Qui","primo",226,8
"2023-07-04 16:40:50.001957","Quo","primo",892,7
"2023-07-04 16:40:50.002000","Qui","quinto",180,0
"2023-07-04 16:40:50.002128","Zio Paperone","ottavo",40,1
"2023-07-04 16:40:50.002179","Pippo","quarto",896,3
"2023-07-04 16:40:50.002223","Paperone","terzo",941,6
"2023-07-04 16:40:50.002265","Pluto","ottavo",164,6
"2023-07-04 16:40:50.002385","Paperone","settimo",128,7
"2023-07-04 16:40:50.002431","Paperone","quarto",373,5
"2023-07-04 16:40:50.002474","Luigi","sesto",353,7
"2023-07-04 16:40:50.002593","Pippo","decimo",480,4
"2023-07-04 16:40:50.002641","Mario","ottavo",468,1
"2023-07-04 16:40:50.002745","Paperino","settimo",658,5
"2023-07-04 16:40:50.002806","Pluto","sesto",642,2
"2023-07-04 16:40:50.002851","Pluto","quinto",745,0
"2023-07-04 16:40:50.002893","Qua","secondo",601,5
"2023-07-04 16:40:50.003008","Qui","ottavo",78,4
"2023-07-04 16:40:50.003059","Pluto","ottavo",206,6
"2023-07-04 16:40:50.003101","Luigi","decimo",776,8
"2023-07-04 16:40:50.003143","Paperone","quinto",311,5
"2023-07-04 16:40:50.003185","Qui","settimo",50,1
"2023-07-04 16:40:50.003226","Pippo","quinto",322,0
"2023-07-04 16:40:52.005821","Zio Paperone","quinto",112,1
"2023-07-04 16:40:52.006192","Pluto","primo",104,0
"2023-07-04 16:40:52.006366","Pluto","sesto",414,10
"2023-07-04 16:40:52.006430","Pluto","quarto",41,1
"2023-07-04 16:40:52.006487","Paperino","sesto",780,6
"2023-07-04 16:40:52.006540","Pluto","terzo",563,3
"2023-07-04 16:40:52.006590","Mario","terzo",55,7
"2023-07-04 16:40:52.006639","Pippo","secondo",917,0
"2023-07-04 16:40:52.006685","Paperone","terzo",289,8
"2023-07-04 16:40:52.006731","Pluto","quinto",689,3
"2023-07-04 16:40:52.006778","Zio Paperone","decimo",950,6
"2023-07-04 16:40:52.006825","Qui","primo",311,3
"2023-07-04 16:40:52.006870","Pippo","quarto",610,5
"2023-07-04 16:40:52.006916","Zio Paperone","primo",563,1
"2023-07-04 16:40:52.006961","Paperino","decimo",598,9
"2023-07-04 16:40:52.007006","Quo","primo",901,0
"2023-07-04 16:40:52.007058","Luigi","terzo",153,3
"2023-07-04 16:40:52.007162","Paperone","nono",187,1
"2023-07-04 16:40:52.007261","Qua","quarto",621,7
"2023-07-04 16:40:52.007337","Zio Paperone","quinto",82,5
"2023-07-04 16:40:52.007388","Mario","primo",872,9
"2023-07-04 16:40:52.007434","Pluto","quarto",111,7
"2023-07-04 16:40:52.007480","Qua","settimo",3,5
"2023-07-04 16:40:52.007525","Mario","primo",454,5
"2023-07-04 16:40:52.007568","Zio Paperone","decimo",411,1
"2023-07-04 16:40:52.007615","Qua","quarto",984,7
"2023-07-04 16:40:52.007660","Quo","quarto",732,3
"2023-07-04 16:40:52.007704","Pippo","nono",732,7
"2023-07-04 16:40:52.007748","Mario","ottavo",195,5
"2023-07-04 16:40:52.007792","Pippo","ottavo",420,3
"2023-07-04 16:40:52.007836","Luigi","ottavo",501,6
"2023-07-04 16:40:52.007881","Qui","nono",81,3
"2023-07-04 16:40:52.007925","Luigi","primo",587,4
"2023-07-04 16:40:52.007970","Qua","sesto",802,7
"2023-07-04 16:40:52.008015","Paperino","sesto",582,10
"2023-07-04 16:40:52.008060","Paperino","nono",545,3
"2023-07-04 16:40:52.008105","Qui","secondo",941,5
"2023-07-04 16:40:52.008160","Qua","sesto",499,4
"2023-07-04 16:40:52.008249","Paperino","terzo",765,5
"2023-07-04 16:40:52.008342","Pluto","quarto",18,3
"2023-07-04 16:40:52.008425","Pippo","ottavo",206,9
"2023-07-04 16:40:52.008476","Quo","secondo",512,1
"2023-07-04 16:40:52.008522","Pippo","terzo",34,9
"2023-07-04 16:40:52.008567","Qui","quarto",566,8
"2023-07-04 16:40:52.008612","Pippo","sesto",604,1
"2023-07-04 16:40:52.008657","Luigi","ottavo",412,1
"2023-07-04 16:40:52.008701","Mario","sesto",711,6
"2023-07-04 16:40:52.008746","Quo","quinto",952,1
"2023-07-04 16:40:52.008790","Luigi","settimo",226,2
"2023-07-04 16:40:52.008834","Quo","quarto",996,8
"2023-07-04 16:40:54.013316","Zio Paperone","nono",678,4
"2023-07-04 16:40:54.013950","Quo","settimo",584,0
"2023-07-04 16:40:54.014216","Pluto","quinto",678,9
"2023-07-04 16:40:54.014422","Qui","sesto",871,8
"2023-07-04 16:40:54.014624","Paperino","ottavo",358,3
"2023-07-04 16:40:54.014756","Qua","decimo",874,10
"2023-07-04 16:40:54.014876","Qua","terzo",521,2
"2023-07-04 16:40:54.014985","Zio Paperone","primo",821,0
"2023-07-04 16:40:54.015058","Pippo","decimo",33,9
"2023-07-04 16:40:54.015132","Mario","primo",973,3
"2023-07-04 16:40:54.015286","Qua","decimo",282,0
"2023-07-04 16:40:54.015401","Pluto","quarto",947,4
"2023-07-04 16:40:54.015501","Luigi","quarto",374,10
"2023-07-04 16:40:54.015618","Paperone","secondo",48,0
"2023-07-04 16:40:54.015723","Pippo","secondo",770,5
"2023-07-04 16:40:54.015821","Pluto","decimo",39,0
"2023-07-04 16:40:54.015919","Qua","settimo",766,9
"2023-07-04 16:40:54.016061","Zio Paperone","terzo",998,7
"2023-07-04 16:40:54.016644","Pluto","quarto",351,9
"2023-07-04 16:40:54.016856","Quo","terzo",957,8
"2023-07-04 16:40:54.016945","Pluto","sesto",797,3
"2023-07-04 16:40:54.017036","Zio Paperone","quarto",206,4
"2023-07-04 16:40:54.017112","Pluto","nono",404,8
"2023-07-04 16:40:54.017176","Mario","quarto",211,10
"2023-07-04 16:40:54.017243","Luigi","decimo",790,3
"2023-07-04 16:40:54.017311","Pluto","quinto",259,7
"2023-07-04 16:40:54.017438","Qua","nono",424,2
"2023-07-04 16:40:54.017529","Paperone","nono",382,0
"2023-07-04 16:40:54.017590","Luigi","primo",934,9
"2023-07-04 16:40:54.017654","Zio Paperone","quarto",535,7
"2023-07-04 16:40:54.017718","Pluto","quarto",871,1
"2023-07-04 16:40:54.017778","Pluto","terzo",63,7
"2023-07-04 16:40:54.017845","Qui","ottavo",148,7
"2023-07-04 16:40:54.017912","Qua","decimo",578,1
"2023-07-04 16:40:54.017970","Pluto","quarto",575,8
"2023-07-04 16:40:54.018034","Mario","sesto",353,0
"2023-07-04 16:40:54.018101","Paperino","sesto",277,0
"2023-07-04 16:40:54.018188","Pippo","nono",114,10
"2023-07-04 16:40:54.018259","Luigi","quarto",465,4
"2023-07-04 16:40:54.018320","Quo","quinto",560,4
"2023-07-04 16:40:54.018540","Qui","decimo",762,6
"2023-07-04 16:40:54.018625","Qui","sesto",405,0
"2023-07-04 16:40:54.018707","Mario","decimo",202,5
"2023-07-04 16:40:54.018768","Paperino","settimo",168,6
"2023-07-04 16:40:54.018831","Mario","sesto",889,8
"2023-07-04 16:40:54.018890","Mario","nono",422,9
"2023-07-04 16:40:54.018954","Pippo","settimo",60,2
"2023-07-04 16:40:54.019016","Pippo","settimo",157,7
"2023-07-04 16:40:54.019098","Pluto","quarto",492,2
"2023-07-04 16:40:54.019160","Mario","sesto",331,7
"2023-07-04 16:40:56.024726","Luigi","settimo",669,8
"2023-07-04 16:40:56.025295","Paperone","quinto",786,8
"2023-07-04 16:40:56.025512","Quo","terzo",301,5
"2023-07-04 16:40:56.025648","Quo","secondo",51,1
"2023-07-04 16:40:56.025774","Mario","secondo",8,5
"2023-07-04 16:40:56.025885","Qua","ottavo",684,9
"2023-07-04 16:40:56.025991","Paperone","secondo",36,3
"2023-07-04 16:40:56.026082","Mario","terzo",343,8
"2023-07-04 16:40:56.026159","Qui","primo",362,6
"2023-07-04 16:40:56.026250","Paperone","sesto",611,10
"2023-07-04 16:40:56.026352","Quo","ottavo",197,8
"2023-07-04 16:40:56.026846","Quo","quinto",758,9
"2023-07-04 16:40:56.026949","Zio Paperone","nono",676,4
"2023-07-04 16:40:56.027017","Mario","settimo",536,1
"2023-07-04 16:40:56.027080","Qua","decimo",819,9
"2023-07-04 16:40:56.027158","Paperone","terzo",476,9
"2023-07-04 16:40:56.027234","Paperino","quarto",196,1
"2023-07-04 16:40:56.027314","Qui","primo",258,9
"2023-07-04 16:40:56.027405","Qua","ottavo",828,6
"2023-07-04 16:40:56.027498","Qua","primo",513,9
"2023-07-04 16:40:56.027579","Qui","decimo",870,0
"2023-07-04 16:40:56.027631","Qui","quinto",437,5
"2023-07-04 16:40:56.027680","Qua","quinto",181,1
"2023-07-04 16:40:56.027729","Quo","ottavo",501,6
"2023-07-04 16:40:56.027791","Qui","terzo",595,8
"2023-07-04 16:40:56.027841","Pippo","nono",370,7
"2023-07-04 16:40:56.027890","Pippo","settimo",437,0
"2023-07-04 16:40:56.054237","Qua","sesto",827,10
"2023-07-04 16:40:56.054559","Zio Paperone","secondo",298,2
"2023-07-04 16:40:56.054698","Paperone","ottavo",585,9
"2023-07-04 16:40:56.054810","Pippo","decimo",570,6
"2023-07-04 16:40:56.054920","Quo","terzo",478,7
"2023-07-04 16:40:56.055052","Qua","secondo",554,5
"2023-07-04 16:40:56.055210","Luigi","terzo",788,5
"2023-07-04 16:40:56.055342","Zio Paperone","terzo",384,3
"2023-07-04 16:40:56.055729","Pippo","decimo",848,5
"2023-07-04 16:40:56.055886","Qui","quarto",146,0
"2023-07-04 16:40:56.056023","Qua","decimo",705,2
"2023-07-04 16:40:56.056142","Luigi","quarto",219,6
"2023-07-04 16:40:56.056290","Qua","quinto",488,0
"2023-07-04 16:40:56.056483","Pluto","secondo",547,10
"2023-07-04 16:40:56.056744","Pippo","sesto",649,2
"2023-07-04 16:40:56.056872","Pippo","settimo",558,9
"2023-07-04 16:40:56.056966","Pluto","quarto",514,8
"2023-07-04 16:40:56.057056","Quo","nono",356,9
"2023-07-04 16:40:56.057163","Qui","quarto",413,10
"2023-07-04 16:40:56.057273","Paperone","decimo",347,4
"2023-07-04 16:40:56.057435","Luigi","settimo",960,2
"2023-07-04 16:40:56.057554","Zio Paperone","primo",341,0
"2023-07-04 16:40:56.057668","Paperone","primo",282,9
"2023-07-04 16:40:58.067717","Qua","decimo",731,10
"2023-07-04 16:40:58.068534","Paperone","ottavo",591,4
"2023-07-04 16:40:58.068802","Luigi","decimo",888,6
"2023-07-04 16:40:58.068903","Pippo","sesto",396,9
"2023-07-04 16:40:58.068991","Paperone","settimo",951,6
"2023-07-04 16:40:58.069076","Zio Paperone","quinto",280,10
"2023-07-04 16:40:58.069157","Qui","quinto",31,6
"2023-07-04 16:40:58.069280","Zio Paperone","decimo",441,5
"2023-07-04 16:40:58.069362","Mario","secondo",307,0
"2023-07-04 16:40:58.069509","Luigi","sesto",417,2
"2023-07-04 16:40:58.069591","Paperone","quinto",526,4
"2023-07-04 16:40:58.069666","Pluto","quarto",624,7
"2023-07-04 16:40:58.069739","Paperino","terzo",220,8
"2023-07-04 16:40:58.069812","Qui","secondo",6,1
"2023-07-04 16:40:58.069861","Luigi","terzo",832,6
"2023-07-04 16:40:58.069905","Qui","quinto",391,9
"2023-07-04 16:40:58.070017","Mario","ottavo",376,5
"2023-07-04 16:40:58.070065","Paperino","sesto",160,0
"2023-07-04 16:40:58.070110","Paperone","terzo",606,2
"2023-07-04 16:40:58.070154","Mario","nono",819,6
"2023-07-04 16:40:58.070198","Qua","terzo",719,4
"2023-07-04 16:40:58.070240","Qua","terzo",195,9
"2023-07-04 16:40:58.070283","Paperone","quarto",972,1
"2023-07-04 16:40:58.070326","Mario","terzo",69,3
"2023-07-04 16:40:58.070423","Paperino","nono",162,5
"2023-07-04 16:40:58.070480","Pippo","terzo",476,2
"2023-07-04 16:40:58.070525","Paperone","quarto",749,0
"2023-07-04 16:40:58.070569","Zio Paperone","secondo",676,4
"2023-07-04 16:40:58.070612","Zio Paperone","secondo",670,7
"2023-07-04 16:40:58.070656","Qua","ottavo",426,8
"2023-07-04 16:40:58.070699","Quo","terzo",103,1
"2023-07-04 16:40:58.070741","Paperino","quinto",93,8
"2023-07-04 16:40:58.070784","Luigi","quarto",800,8
"2023-07-04 16:40:58.070828","Pluto","decimo",631,10
"2023-07-04 16:40:58.070870","Paperino","ottavo",435,0
"2023-07-04 16:40:58.070913","Zio Paperone","nono",107,0
"2023-07-04 16:40:58.070957","Pluto","ottavo",396,5
"2023-07-04 16:40:58.071000","Mario","nono",967,7
"2023-07-04 16:40:58.071043","Pluto","sesto",617,8
"2023-07-04 16:40:58.071086","Mario","ottavo",506,8
"2023-07-04 16:40:58.071129","Pluto","terzo",100,5
"2023-07-04 16:40:58.071194","Zio Paperone","sesto",962,5
"2023-07-04 16:40:58.071242","Pippo","primo",3,3
"2023-07-04 16:40:58.071285","Pippo","quarto",14,3
"2023-07-04 16:40:58.071392","Pluto","quarto",84,0
"2023-07-04 16:40:58.071458","Pippo","primo",924,1
"2023-07-04 16:40:58.071503","Zio Paperone","quarto",315,0
"2023-07-04 16:40:58.071547","Pippo","sesto",239,9
"2023-07-04 16:40:58.071590","Qua","quarto",319,10
"2023-07-04 16:40:58.071648","Pluto","primo",921,7
"2023-07-04 16:41:00.086129","Zio Paperone","secondo",656,2
"2023-07-04 16:41:00.086638","Paperino","decimo",769,3
"2023-07-04 16:41:00.086793","Mario","settimo",134,3
"2023-07-04 16:41:00.086873","Luigi","decimo",212,3
"2023-07-04 16:41:00.086943","Paperone","ottavo",15,7
"2023-07-04 16:41:00.087004","Zio Paperone","settimo",86,4
"2023-07-04 16:41:00.087068","Quo","quinto",178,3
"2023-07-04 16:41:00.087128","Pippo","quinto",760,1
"2023-07-04 16:41:00.087208","Paperino","ottavo",564,3
"2023-07-04 16:41:00.087273","Paperino","ottavo",257,9
"2023-07-04 16:41:00.087333","Pippo","settimo",43,10
"2023-07-04 16:41:00.087391","Zio Paperone","primo",856,9
"2023-07-04 16:41:00.087456","Pippo","decimo",184,10
"2023-07-04 16:41:00.087576","Pluto","primo",712,3
"2023-07-04 16:41:00.087659","Qui","primo",29,5
"2023-07-04 16:41:00.087720","Pippo","decimo",49,2
"2023-07-04 16:41:00.087779","Mario","terzo",19,2
"2023-07-04 16:41:00.087839","Paperone","nono",740,10
"2023-07-04 16:41:00.087897","Paperino","nono",698,6
"2023-07-04 16:41:00.087954","Qua","sesto",158,7
"2023-07-04 16:41:00.088011","Quo","primo",607,8
"2023-07-04 16:41:00.088067","Paperino","ottavo",549,10
"2023-07-04 16:41:00.088127","Pluto","quarto",128,10
"2023-07-04 16:41:00.088184","Paperone","settimo",602,6
"2023-07-04 16:41:00.088242","Paperino","sesto",942,8
"2023-07-04 16:41:00.088302","Mario","quinto",257,8
"2023-07-04 16:41:00.088375","Qui","nono",477,4
"2023-07-04 16:41:00.088434","Quo","terzo",990,3
"2023-07-04 16:41:00.088492","Zio Paperone","terzo",135,4
"2023-07-04 16:41:00.088554","Qui","primo",144,0
"2023-07-04 16:41:00.088624","Paperino","sesto",210,9
"2023-07-04 16:41:00.088684","Qua","quinto",685,6
"2023-07-04 16:41:00.088745","Pippo","secondo",427,7
"2023-07-04 16:41:00.088804","Qui","sesto",173,10
"2023-07-04 16:41:00.088866","Luigi","ottavo",311,8
"2023-07-04 16:41:00.088925","Zio Paperone","terzo",993,1
"2023-07-04 16:41:00.088983","Qui","primo",994,5
"2023-07-04 16:41:00.089040","Quo","nono",437,2
"2023-07-04 16:41:00.089097","Qui","secondo",765,9
"2023-07-04 16:41:00.089161","Paperone","secondo",140,8
"2023-07-04 16:41:00.089219","Paperino","sesto",907,2
"2023-07-04 16:41:00.089277","Mario","decimo",479,3
"2023-07-04 16:41:00.089337","Paperino","secondo",23,7
"2023-07-04 16:41:00.089393","Zio Paperone","decimo",335,7
"2023-07-04 16:41:00.089457","Mario","ottavo",457,1
"2023-07-04 16:41:00.089514","Mario","sesto",20,3
"2023-07-04 16:41:00.089573","Luigi","quinto",15,8
"2023-07-04 16:41:00.089630","Zio Paperone","settimo",485,2
"2023-07-04 16:41:00.089687","Luigi","nono",70,7
"2023-07-04 16:41:00.089745","Quo","decimo",826,7
"2023-07-04 16:41:02.100331","Quo","decimo",774,4
"2023-07-04 16:41:02.100782","Luigi","nono",919,6
"2023-07-04 16:41:02.100877","Quo","quinto",606,0
"2023-07-04 16:41:02.100935","Mario","sesto",617,2
"2023-07-04 16:41:02.101072","Quo","decimo",450,6
"2023-07-04 16:41:02.101213","Paperino","sesto",955,9
"2023-07-04 16:41:02.101285","Zio Paperone","secondo",709,1
"2023-07-04 16:41:02.101338","Quo","sesto",881,10
"2023-07-04 16:41:02.101387","Quo","terzo",731,8
"2023-07-04 16:41:02.101433","Zio Paperone","quinto",397,3
"2023-07-04 16:41:02.101530","Zio Paperone","quinto",262,4
"2023-07-04 16:41:02.101630","Zio Paperone","quinto",37,9
"2023-07-04 16:41:02.101738","Paperino","sesto",603,6
"2023-07-04 16:41:02.101821","Paperino","primo",852,4
"2023-07-04 16:41:02.101899","Quo","primo",290,0
"2023-07-04 16:41:02.102045","Zio Paperone","quarto",343,5
"2023-07-04 16:41:02.102697","Paperino","ottavo",603,5
"2023-07-04 16:41:02.103050","Paperino","ottavo",298,9
